parent_id,child_id,relation_type
74941,75221,father
74942,75221,mother
74943,75222,father
74944,75222,mother
74945,75223,father
74946,75223,mother
74947,75224,father
74948,75224,mother
74949,75225,father
74950,75225,mother
74951,75226,father
74952,75226,mother
74953,75227,father
74954,75227,mother
74955,75228,father
74956,75228,mother
74957,75229,father
74958,75229,mother
74959,75230,father
74960,75230,mother
74961,75231,father
74962,75231,mother
74963,75232,father
74964,75232,mother
74965,75233,father
74966,75233,mother
74967,75234,father
74968,75234,mother
74969,75235,father
74970,75235,mother
74971,75236,father
74972,75236,mother
74973,75237,father
74974,75237,mother
74975,75238,father
74976,75238,mother
74977,75239,father
74978,75239,mother
74979,75240,father
74980,75240,mother
74981,75241,father
74982,75241,mother
74983,75242,father
74984,75242,mother
74985,75243,father
74986,75243,mother
74987,75244,father
74988,75244,mother
74989,75245,father
74990,75245,mother
74991,75246,father
74992,75246,mother
74993,75247,father
74994,75247,mother
74995,75248,father
74996,75248,mother
74997,75249,father
74998,75249,mother
74999,75250,father
75000,75250,mother
74501,75251,father
74502,75251,mother
74503,75252,father
74504,75252,mother
74505,75253,father
74506,75253,mother
74507,75254,father
74508,75254,mother
74509,75255,father
74510,75255,mother
74511,75256,father
74512,75256,mother
74513,75257,father
74514,75257,mother
74515,75258,father
74516,75258,mother
74517,75259,father
74518,75259,mother
74519,75260,father
74520,75260,mother
74521,75261,father
74522,75261,mother
74523,75262,father
74524,75262,mother
74525,75263,father
74526,75263,mother
74527,75264,father
74528,75264,mother
74529,75265,father
74530,75265,mother
74531,75266,father
74532,75266,mother
74533,75267,father
74534,75267,mother
74535,75268,father
74536,75268,mother
74537,75269,father
74538,75269,mother
74539,75270,father
74540,75270,mother
74541,75271,father
74542,75271,mother
74543,75272,father
74544,75272,mother
74545,75273,father
74546,75273,mother
74547,75274,father
74548,75274,mother
74549,75275,father
74550,75275,mother
74551,75276,father
74552,75276,mother
74553,75277,father
74554,75277,mother
74555,75278,father
74556,75278,mother
74557,75279,father
74558,75279,mother
74559,75280,father
74560,75280,mother
74561,75281,father
74562,75281,mother
74563,75282,father
74564,75282,mother
74565,75283,father
74566,75283,mother
74567,75284,father
74568,75284,mother
74569,75285,father
74570,75285,mother
74571,75286,father
74572,75286,mother
74573,75287,father
74574,75287,mother
74575,75288,father
74576,75288,mother
74577,75289,father
74578,75289,mother
74579,75290,father
74580,75290,mother
74581,75291,father
74582,75291,mother
74583,75292,father
74584,75292,mother
74585,75293,father
74586,75293,mother
74587,75294,father
74588,75294,mother
74589,75295,father
74590,75295,mother
74591,75296,father
74592,75296,mother
74593,75297,father
74594,75297,mother
74595,75298,father
74596,75298,mother
74597,75299,father
74598,75299,mother
74599,75300,father
74600,75300,mother
74601,75301,father
74602,75301,mother
74603,75302,father
74604,75302,mother
74605,75303,father
74606,75303,mother
74607,75304,father
74608,75304,mother
74609,75305,father
74610,75305,mother
74611,75306,father
74612,75306,mother
74613,75307,father
74614,75307,mother
74615,75308,father
74616,75308,mother
74617,75309,father
74618,75309,mother
74619,75310,father
74620,75310,mother
74621,75311,father
74622,75311,mother
74623,75312,father
74624,75312,mother
74625,75313,father
74626,75313,mother
74627,75314,father
74628,75314,mother
74629,75315,father
74630,75315,mother
74631,75316,father
74632,75316,mother
74633,75317,father
74634,75317,mother
74635,75318,father
74636,75318,mother
74637,75319,father
74638,75319,mother
74639,75320,father
74640,75320,mother
74641,75321,father
74642,75321,mother
74643,75322,father
74644,75322,mother
74645,75323,father
74646,75323,mother
74647,75324,father
74648,75324,mother
74649,75325,father
74650,75325,mother
74651,75326,father
74652,75326,mother
74653,75327,father
74654,75327,mother
74655,75328,father
74656,75328,mother
74657,75329,father
74658,75329,mother
74659,75330,father
74660,75330,mother
74661,75331,father
74662,75331,mother
74663,75332,father
74664,75332,mother
74665,75333,father
74666,75333,mother
74667,75334,father
74668,75334,mother
74669,75335,father
74670,75335,mother
74671,75336,father
74672,75336,mother
74673,75337,father
74674,75337,mother
74675,75338,father
74676,75338,mother
74677,75339,father
74678,75339,mother
74679,75340,father
74680,75340,mother
74681,75341,father
74682,75341,mother
74683,75342,father
74684,75342,mother
74685,75343,father
74686,75343,mother
74687,75344,father
74688,75344,mother
74689,75345,father
74690,75345,mother
74691,75346,father
74692,75346,mother
74693,75347,father
74694,75347,mother
74695,75348,father
74696,75348,mother
74697,75349,father
74698,75349,mother
74699,75350,father
74700,75350,mother
74701,75351,father
74702,75351,mother
74703,75352,father
74704,75352,mother
74705,75353,father
74706,75353,mother
74707,75354,father
74708,75354,mother
74709,75355,father
74710,75355,mother
74711,75356,father
74712,75356,mother
74713,75357,father
74714,75357,mother
74715,75358,father
74716,75358,mother
74717,75359,father
74718,75359,mother
74719,75360,father
74720,75360,mother
74721,75361,father
74722,75361,mother
74723,75362,father
74724,75362,mother
74725,75363,father
74726,75363,mother
74727,75364,father
74728,75364,mother
74729,75365,father
74730,75365,mother
74731,75366,father
74732,75366,mother
74733,75367,father
74734,75367,mother
74735,75368,father
74736,75368,mother
74737,75369,father
74738,75369,mother
74739,75370,father
74740,75370,mother
74741,75371,father
74742,75371,mother
74743,75372,father
74744,75372,mother
74745,75373,father
74746,75373,mother
74747,75374,father
74748,75374,mother
74749,75375,father
74750,75375,mother
74751,75376,father
74752,75376,mother
74753,75377,father
74754,75377,mother
74755,75378,father
74756,75378,mother
74757,75379,father
74758,75379,mother
74759,75380,father
74760,75380,mother
74761,75381,father
74762,75381,mother
74763,75382,father
74764,75382,mother
74765,75383,father
74766,75383,mother
74767,75384,father
74768,75384,mother
74769,75385,father
74770,75385,mother
74771,75386,father
74772,75386,mother
74773,75387,father
74774,75387,mother
74775,75388,father
74776,75388,mother
74777,75389,father
74778,75389,mother
74779,75390,father
74780,75390,mother
74781,75391,father
74782,75391,mother
74783,75392,father
74784,75392,mother
74785,75393,father
74786,75393,mother
74787,75394,father
74788,75394,mother
74789,75395,father
74790,75395,mother
74791,75396,father
74792,75396,mother
74793,75397,father
74794,75397,mother
74795,75398,father
74796,75398,mother
74797,75399,father
74798,75399,mother
74799,75400,father
74800,75400,mother
74801,75401,father
74802,75401,mother
74803,75402,father
74804,75402,mother
74805,75403,father
74806,75403,mother
74807,75404,father
74808,75404,mother
74809,75405,father
74810,75405,mother
74811,75406,father
74812,75406,mother
74813,75407,father
74814,75407,mother
74815,75408,father
74816,75408,mother
74817,75409,father
74818,75409,mother
74819,75410,father
74820,75410,mother
74821,75411,father
74822,75411,mother
74823,75412,father
74824,75412,mother
74825,75413,father
74826,75413,mother
74827,75414,father
74828,75414,mother
74829,75415,father
74830,75415,mother
74831,75416,father
74832,75416,mother
74833,75417,father
74834,75417,mother
74835,75418,father
74836,75418,mother
74837,75419,father
74838,75419,mother
74839,75420,father
74840,75420,mother
74841,75421,father
74842,75421,mother
74843,75422,father
74844,75422,mother
74845,75423,father
74846,75423,mother
74847,75424,father
74848,75424,mother
74849,75425,father
74850,75425,mother
74851,75426,father
74852,75426,mother
74853,75427,father
74854,75427,mother
74855,75428,father
74856,75428,mother
74857,75429,father
74858,75429,mother
74859,75430,father
74860,75430,mother
74861,75431,father
74862,75431,mother
74863,75432,father
74864,75432,mother
74865,75433,father
74866,75433,mother
74867,75434,father
74868,75434,mother
74869,75435,father
74870,75435,mother
74871,75436,father
74872,75436,mother
74873,75437,father
74874,75437,mother
74875,75438,father
74876,75438,mother
74877,75439,father
74878,75439,mother
74879,75440,father
74880,75440,mother
74881,75441,father
74882,75441,mother
74883,75442,father
74884,75442,mother
74885,75443,father
74886,75443,mother
74887,75444,father
74888,75444,mother
74889,75445,father
74890,75445,mother
74891,75446,father
74892,75446,mother
74893,75447,father
74894,75447,mother
74895,75448,father
74896,75448,mother
74897,75449,father
74898,75449,mother
74899,75450,father
74900,75450,mother
74901,75451,father
74902,75451,mother
74903,75452,father
74904,75452,mother
74905,75453,father
74906,75453,mother
74907,75454,father
74908,75454,mother
74909,75455,father
74910,75455,mother
74911,75456,father
74912,75456,mother
74913,75457,father
74914,75457,mother
74915,75458,father
74916,75458,mother
74917,75459,father
74918,75459,mother
74919,75460,father
74920,75460,mother
74921,75461,father
74922,75461,mother
74923,75462,father
74924,75462,mother
74925,75463,father
74926,75463,mother
74927,75464,father
74928,75464,mother
74929,75465,father
74930,75465,mother
74931,75466,father
74932,75466,mother
74933,75467,father
74934,75467,mother
74935,75468,father
74936,75468,mother
74937,75469,father
74938,75469,mother
74939,75470,father
74940,75470,mother
74941,75471,father
74942,75471,mother
74943,75472,father
74944,75472,mother
74945,75473,father
74946,75473,mother
74947,75474,father
74948,75474,mother
74949,75475,father
74950,75475,mother
74951,75476,father
74952,75476,mother
74953,75477,father
74954,75477,mother
74955,75478,father
74956,75478,mother
74957,75479,father
74958,75479,mother
74959,75480,father
74960,75480,mother
74961,75481,father
74962,75481,mother
74963,75482,father
74964,75482,mother
74965,75483,father
74966,75483,mother
74967,75484,father
74968,75484,mother
74969,75485,father
74970,75485,mother
74971,75486,father
74972,75486,mother
74973,75487,father
74974,75487,mother
74975,75488,father
74976,75488,mother
74977,75489,father
74978,75489,mother
74979,75490,father
74980,75490,mother
74981,75491,father
74982,75491,mother
74983,75492,father
74984,75492,mother
74985,75493,father
74986,75493,mother
74987,75494,father
74988,75494,mother
74989,75495,father
74990,75495,mother
74991,75496,father
74992,75496,mother
74993,75497,father
74994,75497,mother
74995,75498,father
74996,75498,mother
74997,75499,father
74998,75499,mother
74999,75500,father
75000,75500,mother
75001,75501,father
75002,75501,mother
75003,75502,father
75004,75502,mother
75005,75503,father
75006,75503,mother
75007,75504,father
75008,75504,mother
75009,75505,father
75010,75505,mother
75011,75506,father
75012,75506,mother
75013,75507,father
75014,75507,mother
75015,75508,father
75016,75508,mother
75017,75509,father
75018,75509,mother
75019,75510,father
75020,75510,mother
75021,75511,father
75022,75511,mother
75023,75512,father
75024,75512,mother
75025,75513,father
75026,75513,mother
75027,75514,father
75028,75514,mother
75029,75515,father
75030,75515,mother
75031,75516,father
75032,75516,mother
75033,75517,father
75034,75517,mother
75035,75518,father
75036,75518,mother
75037,75519,father
75038,75519,mother
75039,75520,father
75040,75520,mother
75041,75521,father
75042,75521,mother
75043,75522,father
75044,75522,mother
75045,75523,father
75046,75523,mother
75047,75524,father
75048,75524,mother
75049,75525,father
75050,75525,mother
75051,75526,father
75052,75526,mother
75053,75527,father
75054,75527,mother
75055,75528,father
75056,75528,mother
75057,75529,father
75058,75529,mother
75059,75530,father
75060,75530,mother
75061,75531,father
75062,75531,mother
75063,75532,father
75064,75532,mother
75065,75533,father
75066,75533,mother
75067,75534,father
75068,75534,mother
75069,75535,father
75070,75535,mother
75071,75536,father
75072,75536,mother
75073,75537,father
75074,75537,mother
75075,75538,father
75076,75538,mother
75077,75539,father
75078,75539,mother
75079,75540,father
75080,75540,mother
75081,75541,father
75082,75541,mother
75083,75542,father
75084,75542,mother
75085,75543,father
75086,75543,mother
75087,75544,father
75088,75544,mother
75089,75545,father
75090,75545,mother
75091,75546,father
75092,75546,mother
75093,75547,father
75094,75547,mother
75095,75548,father
75096,75548,mother
75097,75549,father
75098,75549,mother
75099,75550,father
75100,75550,mother
75101,75551,father
75102,75551,mother
75103,75552,father
75104,75552,mother
75105,75553,father
75106,75553,mother
75107,75554,father
75108,75554,mother
75109,75555,father
75110,75555,mother
75111,75556,father
75112,75556,mother
75113,75557,father
75114,75557,mother
75115,75558,father
75116,75558,mother
75117,75559,father
75118,75559,mother
75119,75560,father
75120,75560,mother
75121,75561,father
75122,75561,mother
75123,75562,father
75124,75562,mother
75125,75563,father
75126,75563,mother
75127,75564,father
75128,75564,mother
75129,75565,father
75130,75565,mother
75131,75566,father
75132,75566,mother
75133,75567,father
75134,75567,mother
75135,75568,father
75136,75568,mother
75137,75569,father
75138,75569,mother
75139,75570,father
75140,75570,mother
75141,75571,father
75142,75571,mother
75143,75572,father
75144,75572,mother
75145,75573,father
75146,75573,mother
75147,75574,father
75148,75574,mother
75149,75575,father
75150,75575,mother
75151,75576,father
75152,75576,mother
75153,75577,father
75154,75577,mother
75155,75578,father
75156,75578,mother
75157,75579,father
75158,75579,mother
75159,75580,father
75160,75580,mother
75161,75581,father
75162,75581,mother
75163,75582,father
75164,75582,mother
75165,75583,father
75166,75583,mother
75167,75584,father
75168,75584,mother
75169,75585,father
75170,75585,mother
75171,75586,father
75172,75586,mother
75173,75587,father
75174,75587,mother
75175,75588,father
75176,75588,mother
75177,75589,father
75178,75589,mother
75179,75590,father
75180,75590,mother
75181,75591,father
75182,75591,mother
75183,75592,father
75184,75592,mother
75185,75593,father
75186,75593,mother
75187,75594,father
75188,75594,mother
75189,75595,father
75190,75595,mother
75191,75596,father
75192,75596,mother
75193,75597,father
75194,75597,mother
75195,75598,father
75196,75598,mother
75197,75599,father
75198,75599,mother
75199,75600,father
75200,75600,mother
75201,75601,father
75202,75601,mother
75203,75602,father
75204,75602,mother
75205,75603,father
75206,75603,mother
75207,75604,father
75208,75604,mother
75209,75605,father
75210,75605,mother
75211,75606,father
75212,75606,mother
75213,75607,father
75214,75607,mother
75215,75608,father
75216,75608,mother
75217,75609,father
75218,75609,mother
75219,75610,father
75220,75610,mother
75221,75611,father
75222,75611,mother
75223,75612,father
75224,75612,mother
75225,75613,father
75226,75613,mother
75227,75614,father
75228,75614,mother
75229,75615,father
75230,75615,mother
75231,75616,father
75232,75616,mother
75233,75617,father
75234,75617,mother
75235,75618,father
75236,75618,mother
75237,75619,father
75238,75619,mother
75239,75620,father
75240,75620,mother
75241,75621,father
75242,75621,mother
75243,75622,father
75244,75622,mother
75245,75623,father
75246,75623,mother
75247,75624,father
75248,75624,mother
75249,75625,father
75250,75625,mother
75251,75626,father
75252,75626,mother
75253,75627,father
75254,75627,mother
75255,75628,father
75256,75628,mother
75257,75629,father
75258,75629,mother
75259,75630,father
75260,75630,mother
75261,75631,father
75262,75631,mother
75263,75632,father
75264,75632,mother
75265,75633,father
75266,75633,mother
75267,75634,father
75268,75634,mother
75269,75635,father
75270,75635,mother
75271,75636,father
75272,75636,mother
75273,75637,father
75274,75637,mother
75275,75638,father
75276,75638,mother
75277,75639,father
75278,75639,mother
75279,75640,father
75280,75640,mother
75281,75641,father
75282,75641,mother
75283,75642,father
75284,75642,mother
75285,75643,father
75286,75643,mother
75287,75644,father
75288,75644,mother
75289,75645,father
75290,75645,mother
75291,75646,father
75292,75646,mother
75293,75647,father
75294,75647,mother
75295,75648,father
75296,75648,mother
75297,75649,father
75298,75649,mother
75299,75650,father
75300,75650,mother
75301,75651,father
75302,75651,mother
75303,75652,father
75304,75652,mother
75305,75653,father
75306,75653,mother
75307,75654,father
75308,75654,mother
75309,75655,father
75310,75655,mother
75311,75656,father
75312,75656,mother
75313,75657,father
75314,75657,mother
75315,75658,father
75316,75658,mother
75317,75659,father
75318,75659,mother
75319,75660,father
75320,75660,mother
75321,75661,father
75322,75661,mother
75323,75662,father
75324,75662,mother
75325,75663,father
75326,75663,mother
75327,75664,father
75328,75664,mother
75329,75665,father
75330,75665,mother
75331,75666,father
75332,75666,mother
75333,75667,father
75334,75667,mother
75335,75668,father
75336,75668,mother
75337,75669,father
75338,75669,mother
75339,75670,father
75340,75670,mother
75341,75671,father
75342,75671,mother
75343,75672,father
75344,75672,mother
75345,75673,father
75346,75673,mother
75347,75674,father
75348,75674,mother
75349,75675,father
75350,75675,mother
75351,75676,father
75352,75676,mother
75353,75677,father
75354,75677,mother
75355,75678,father
75356,75678,mother
75357,75679,father
75358,75679,mother
75359,75680,father
75360,75680,mother
75361,75681,father
75362,75681,mother
75363,75682,father
75364,75682,mother
75365,75683,father
75366,75683,mother
75367,75684,father
75368,75684,mother
75369,75685,father
75370,75685,mother
75371,75686,father
75372,75686,mother
75373,75687,father
75374,75687,mother
75375,75688,father
75376,75688,mother
75377,75689,father
75378,75689,mother
75379,75690,father
75380,75690,mother
75381,75691,father
75382,75691,mother
75383,75692,father
75384,75692,mother
75385,75693,father
75386,75693,mother
75387,75694,father
75388,75694,mother
75389,75695,father
75390,75695,mother
75391,75696,father
75392,75696,mother
75393,75697,father
75394,75697,mother
75395,75698,father
75396,75698,mother
75397,75699,father
75398,75699,mother
75399,75700,father
75400,75700,mother
75401,75701,father
75402,75701,mother
75403,75702,father
75404,75702,mother
75405,75703,father
75406,75703,mother
75407,75704,father
75408,75704,mother
75409,75705,father
75410,75705,mother
75411,75706,father
75412,75706,mother
75413,75707,father
75414,75707,mother
75415,75708,father
75416,75708,mother
75417,75709,father
75418,75709,mother
75419,75710,father
75420,75710,mother
75421,75711,father
75422,75711,mother
75423,75712,father
75424,75712,mother
75425,75713,father
75426,75713,mother
75427,75714,father
75428,75714,mother
75429,75715,father
75430,75715,mother
75431,75716,father
75432,75716,mother
75433,75717,father
75434,75717,mother
75435,75718,father
75436,75718,mother
75437,75719,father
75438,75719,mother
75439,75720,father
75440,75720,mother
75441,75721,father
75442,75721,mother
75443,75722,father
75444,75722,mother
75445,75723,father
75446,75723,mother
75447,75724,father
75448,75724,mother
75449,75725,father
75450,75725,mother
75451,75726,father
75452,75726,mother
75453,75727,father
75454,75727,mother
75455,75728,father
75456,75728,mother
75457,75729,father
75458,75729,mother
75459,75730,father
75460,75730,mother
75461,75731,father
75462,75731,mother
75463,75732,father
75464,75732,mother
75465,75733,father
75466,75733,mother
75467,75734,father
75468,75734,mother
75469,75735,father
75470,75735,mother
75471,75736,father
75472,75736,mother
75473,75737,father
75474,75737,mother
75475,75738,father
75476,75738,mother
75477,75739,father
75478,75739,mother
75479,75740,father
75480,75740,mother
75481,75741,father
75482,75741,mother
75483,75742,father
75484,75742,mother
75485,75743,father
75486,75743,mother
75487,75744,father
75488,75744,mother
75489,75745,father
75490,75745,mother
75491,75746,father
75492,75746,mother
75493,75747,father
75494,75747,mother
75495,75748,father
75496,75748,mother
75497,75749,father
75498,75749,mother
75499,75750,father
75500,75750,mother
75001,75751,father
75002,75751,mother
75003,75752,father
75004,75752,mother
75005,75753,father
75006,75753,mother
75007,75754,father
75008,75754,mother
75009,75755,father
75010,75755,mother
75011,75756,father
75012,75756,mother
75013,75757,father
75014,75757,mother
75015,75758,father
75016,75758,mother
75017,75759,father
75018,75759,mother
75019,75760,father
75020,75760,mother
75021,75761,father
75022,75761,mother
75023,75762,father
75024,75762,mother
75025,75763,father
75026,75763,mother
75027,75764,father
75028,75764,mother
75029,75765,father
75030,75765,mother
75031,75766,father
75032,75766,mother
75033,75767,father
75034,75767,mother
75035,75768,father
75036,75768,mother
75037,75769,father
75038,75769,mother
75039,75770,father
75040,75770,mother
75041,75771,father
75042,75771,mother
75043,75772,father
75044,75772,mother
75045,75773,father
75046,75773,mother
75047,75774,father
75048,75774,mother
75049,75775,father
75050,75775,mother
75051,75776,father
75052,75776,mother
75053,75777,father
75054,75777,mother
75055,75778,father
75056,75778,mother
75057,75779,father
75058,75779,mother
75059,75780,father
75060,75780,mother
75061,75781,father
75062,75781,mother
75063,75782,father
75064,75782,mother
75065,75783,father
75066,75783,mother
75067,75784,father
75068,75784,mother
75069,75785,father
75070,75785,mother
75071,75786,father
75072,75786,mother
75073,75787,father
75074,75787,mother
75075,75788,father
75076,75788,mother
75077,75789,father
75078,75789,mother
75079,75790,father
75080,75790,mother
75081,75791,father
75082,75791,mother
75083,75792,father
75084,75792,mother
75085,75793,father
75086,75793,mother
75087,75794,father
75088,75794,mother
75089,75795,father
75090,75795,mother
75091,75796,father
75092,75796,mother
75093,75797,father
75094,75797,mother
75095,75798,father
75096,75798,mother
75097,75799,father
75098,75799,mother
75099,75800,father
75100,75800,mother
75101,75801,father
75102,75801,mother
75103,75802,father
75104,75802,mother
75105,75803,father
75106,75803,mother
75107,75804,father
75108,75804,mother
75109,75805,father
75110,75805,mother
75111,75806,father
75112,75806,mother
75113,75807,father
75114,75807,mother
75115,75808,father
75116,75808,mother
75117,75809,father
75118,75809,mother
75119,75810,father
75120,75810,mother
75121,75811,father
75122,75811,mother
75123,75812,father
75124,75812,mother
75125,75813,father
75126,75813,mother
75127,75814,father
75128,75814,mother
75129,75815,father
75130,75815,mother
75131,75816,father
75132,75816,mother
75133,75817,father
75134,75817,mother
75135,75818,father
75136,75818,mother
75137,75819,father
75138,75819,mother
75139,75820,father
75140,75820,mother
75141,75821,father
75142,75821,mother
75143,75822,father
75144,75822,mother
75145,75823,father
75146,75823,mother
75147,75824,father
75148,75824,mother
75149,75825,father
75150,75825,mother
75151,75826,father
75152,75826,mother
75153,75827,father
75154,75827,mother
75155,75828,father
75156,75828,mother
75157,75829,father
75158,75829,mother
75159,75830,father
75160,75830,mother
75161,75831,father
75162,75831,mother
75163,75832,father
75164,75832,mother
75165,75833,father
75166,75833,mother
75167,75834,father
75168,75834,mother
75169,75835,father
75170,75835,mother
75171,75836,father
75172,75836,mother
75173,75837,father
75174,75837,mother
75175,75838,father
75176,75838,mother
75177,75839,father
75178,75839,mother
75179,75840,father
75180,75840,mother
75181,75841,father
75182,75841,mother
75183,75842,father
75184,75842,mother
75185,75843,father
75186,75843,mother
75187,75844,father
75188,75844,mother
75189,75845,father
75190,75845,mother
75191,75846,father
75192,75846,mother
75193,75847,father
75194,75847,mother
75195,75848,father
75196,75848,mother
75197,75849,father
75198,75849,mother
75199,75850,father
75200,75850,mother
75201,75851,father
75202,75851,mother
75203,75852,father
75204,75852,mother
75205,75853,father
75206,75853,mother
75207,75854,father
75208,75854,mother
75209,75855,father
75210,75855,mother
75211,75856,father
75212,75856,mother
75213,75857,father
75214,75857,mother
75215,75858,father
75216,75858,mother
75217,75859,father
75218,75859,mother
75219,75860,father
75220,75860,mother
75221,75861,father
75222,75861,mother
75223,75862,father
75224,75862,mother
75225,75863,father
75226,75863,mother
75227,75864,father
75228,75864,mother
75229,75865,father
75230,75865,mother
75231,75866,father
75232,75866,mother
75233,75867,father
75234,75867,mother
75235,75868,father
75236,75868,mother
75237,75869,father
75238,75869,mother
75239,75870,father
75240,75870,mother
75241,75871,father
75242,75871,mother
75243,75872,father
75244,75872,mother
75245,75873,father
75246,75873,mother
75247,75874,father
75248,75874,mother
75249,75875,father
75250,75875,mother
75251,75876,father
75252,75876,mother
75253,75877,father
75254,75877,mother
75255,75878,father
75256,75878,mother
75257,75879,father
75258,75879,mother
75259,75880,father
75260,75880,mother
75261,75881,father
75262,75881,mother
75263,75882,father
75264,75882,mother
75265,75883,father
75266,75883,mother
75267,75884,father
75268,75884,mother
75269,75885,father
75270,75885,mother
75271,75886,father
75272,75886,mother
75273,75887,father
75274,75887,mother
75275,75888,father
75276,75888,mother
75277,75889,father
75278,75889,mother
75279,75890,father
75280,75890,mother
75281,75891,father
75282,75891,mother
75283,75892,father
75284,75892,mother
75285,75893,father
75286,75893,mother
75287,75894,father
75288,75894,mother
75289,75895,father
75290,75895,mother
75291,75896,father
75292,75896,mother
75293,75897,father
75294,75897,mother
75295,75898,father
75296,75898,mother
75297,75899,father
75298,75899,mother
75299,75900,father
75300,75900,mother
75301,75901,father
75302,75901,mother
75303,75902,father
75304,75902,mother
75305,75903,father
75306,75903,mother
75307,75904,father
75308,75904,mother
75309,75905,father
75310,75905,mother
75311,75906,father
75312,75906,mother
75313,75907,father
75314,75907,mother
75315,75908,father
75316,75908,mother
75317,75909,father
75318,75909,mother
75319,75910,father
75320,75910,mother
75321,75911,father
75322,75911,mother
75323,75912,father
75324,75912,mother
75325,75913,father
75326,75913,mother
75327,75914,father
75328,75914,mother
75329,75915,father
75330,75915,mother
75331,75916,father
75332,75916,mother
75333,75917,father
75334,75917,mother
75335,75918,father
75336,75918,mother
75337,75919,father
75338,75919,mother
75339,75920,father
75340,75920,mother
75341,75921,father
75342,75921,mother
75343,75922,father
75344,75922,mother
75345,75923,father
75346,75923,mother
75347,75924,father
75348,75924,mother
75349,75925,father
75350,75925,mother
75351,75926,father
75352,75926,mother
75353,75927,father
75354,75927,mother
75355,75928,father
75356,75928,mother
75357,75929,father
75358,75929,mother
75359,75930,father
75360,75930,mother
75361,75931,father
75362,75931,mother
75363,75932,father
75364,75932,mother
75365,75933,father
75366,75933,mother
75367,75934,father
75368,75934,mother
75369,75935,father
75370,75935,mother
75371,75936,father
75372,75936,mother
75373,75937,father
75374,75937,mother
75375,75938,father
75376,75938,mother
75377,75939,father
75378,75939,mother
75379,75940,father
75380,75940,mother
75381,75941,father
75382,75941,mother
75383,75942,father
75384,75942,mother
75385,75943,father
75386,75943,mother
75387,75944,father
75388,75944,mother
75389,75945,father
75390,75945,mother
75391,75946,father
75392,75946,mother
75393,75947,father
75394,75947,mother
75395,75948,father
75396,75948,mother
75397,75949,father
75398,75949,mother
75399,75950,father
75400,75950,mother
75401,75951,father
75402,75951,mother
75403,75952,father
75404,75952,mother
75405,75953,father
75406,75953,mother
75407,75954,father
75408,75954,mother
75409,75955,father
75410,75955,mother
75411,75956,father
75412,75956,mother
75413,75957,father
75414,75957,mother
75415,75958,father
75416,75958,mother
75417,75959,father
75418,75959,mother
75419,75960,father
75420,75960,mother
75421,75961,father
75422,75961,mother
75423,75962,father
75424,75962,mother
75425,75963,father
75426,75963,mother
75427,75964,father
75428,75964,mother
75429,75965,father
75430,75965,mother
75431,75966,father
75432,75966,mother
75433,75967,father
75434,75967,mother
75435,75968,father
75436,75968,mother
75437,75969,father
75438,75969,mother
75439,75970,father
75440,75970,mother
75441,75971,father
75442,75971,mother
75443,75972,father
75444,75972,mother
75445,75973,father
75446,75973,mother
75447,75974,father
75448,75974,mother
75449,75975,father
75450,75975,mother
75451,75976,father
75452,75976,mother
75453,75977,father
75454,75977,mother
75455,75978,father
75456,75978,mother
75457,75979,father
75458,75979,mother
75459,75980,father
75460,75980,mother
75461,75981,father
75462,75981,mother
75463,75982,father
75464,75982,mother
75465,75983,father
75466,75983,mother
75467,75984,father
75468,75984,mother
75469,75985,father
75470,75985,mother
75471,75986,father
75472,75986,mother
75473,75987,father
75474,75987,mother
75475,75988,father
75476,75988,mother
75477,75989,father
75478,75989,mother
75479,75990,father
75480,75990,mother
75481,75991,father
75482,75991,mother
75483,75992,father
75484,75992,mother
75485,75993,father
75486,75993,mother
75487,75994,father
75488,75994,mother
75489,75995,father
75490,75995,mother
75491,75996,father
75492,75996,mother
75493,75997,father
75494,75997,mother
75495,75998,father
75496,75998,mother
75497,75999,father
75498,75999,mother
75499,76000,father
75500,76000,mother
75501,76001,father
75502,76001,mother
75503,76002,father
75504,76002,mother
75505,76003,father
75506,76003,mother
75507,76004,father
75508,76004,mother
75509,76005,father
75510,76005,mother
75511,76006,father
75512,76006,mother
75513,76007,father
75514,76007,mother
75515,76008,father
75516,76008,mother
75517,76009,father
75518,76009,mother
75519,76010,father
75520,76010,mother
75521,76011,father
75522,76011,mother
75523,76012,father
75524,76012,mother
75525,76013,father
75526,76013,mother
75527,76014,father
75528,76014,mother
75529,76015,father
75530,76015,mother
75531,76016,father
75532,76016,mother
75533,76017,father
75534,76017,mother
75535,76018,father
75536,76018,mother
75537,76019,father
75538,76019,mother
75539,76020,father
75540,76020,mother
75541,76021,father
75542,76021,mother
75543,76022,father
75544,76022,mother
75545,76023,father
75546,76023,mother
75547,76024,father
75548,76024,mother
75549,76025,father
75550,76025,mother
75551,76026,father
75552,76026,mother
75553,76027,father
75554,76027,mother
75555,76028,father
75556,76028,mother
75557,76029,father
75558,76029,mother
75559,76030,father
75560,76030,mother
75561,76031,father
75562,76031,mother
75563,76032,father
75564,76032,mother
75565,76033,father
75566,76033,mother
75567,76034,father
75568,76034,mother
75569,76035,father
75570,76035,mother
75571,76036,father
75572,76036,mother
75573,76037,father
75574,76037,mother
75575,76038,father
75576,76038,mother
75577,76039,father
75578,76039,mother
75579,76040,father
75580,76040,mother
75581,76041,father
75582,76041,mother
75583,76042,father
75584,76042,mother
75585,76043,father
